DATE,START-TIME,END-TIME,LOCATION
2020-08-24,08:00,18:00,G-1B016-Projet-Vie étudiante
2020-08-24,08:30,11:30,G-1C002-Amphi Coulomb
2020-08-24,09:00,11:00,G-4D006
2020-08-24,11:00,12:00,G-4D006
2020-08-24,13:00,14:00,G-2C005-info
2020-08-24,13:00,16:00,G-2C006
2020-08-25,08:00,18:00,G-1B016-Projet-Vie étudiante
2020-08-25,08:30,11:30,G-1C002-Amphi Coulomb
2020-08-25,09:00,11:00,G-4D006
2020-08-25,11:00,12:00,G-4D006
2020-08-25,13:00,15:00,G-2C006
2020-08-26,08:00,18:00,G-1B016-Projet-Vie étudiante
2020-08-26,08:30,12:30,G-1C002-Amphi Coulomb
2020-08-26,09:00,11:00,G-4D006
2020-08-26,11:00,12:00,G-4D006
2020-08-26,13:00,15:00,G-2C006
2020-08-27,07:30,17:30,G-1A002-Amphi Ampère
2020-08-27,07:30,17:30,G-2C001
2020-08-27,08:00,18:00,G-1B016-Projet-Vie étudiante
2020-08-27,09:00,11:00,G-4D006
2020-08-27,09:00,10:00,G-1C002-Amphi Coulomb
2020-08-27,10:00,11:00,G-1C002-Amphi Coulomb
2020-08-27,11:00,12:00,G-4D006
2020-08-27,13:00,14:30,G-2C006
2020-08-28,07:30,17:30,G-2C002
2020-08-28,07:30,17:30,G-2C001
2020-08-28,07:30,17:30,G-2C003
2020-08-28,08:00,18:00,G-1B016-Projet-Vie étudiante
2020-08-28,09:00,11:00,G-1C002-Amphi Coulomb
2020-08-28,09:00,11:00,G-4D006
2020-08-28,11:00,12:00,G-4D006
2020-08-28,13:00,15:00,G-2C006
2020-08-31,07:30,17:30,G-2C002
2020-08-31,07:30,17:30,G-2C001
2020-08-31,07:30,17:30,G-2C003
2020-08-31,07:30,17:30,G-2C004
2020-08-31,08:00,18:00,G-1B016-Projet-Vie étudiante
2020-09-01,07:30,17:30,G-2C002
2020-09-01,07:30,17:30,G-2A003
2020-09-01,07:30,21:30,G-Salle des forums
2020-09-01,08:00,18:00,G-1B016-Projet-Vie étudiante
2020-09-01,09:00,10:00,G-1D003-Salle du Conseil
2020-09-01,10:00,12:30,G-1D003-Salle du Conseil
2020-09-01,14:00,16:15,G-1D003-Salle du Conseil
2020-09-02,07:30,17:30,G-2A003
2020-09-02,07:30,21:30,G-Salle des forums
2020-09-02,08:00,18:00,G-1B016-Projet-Vie étudiante
2020-09-02,09:00,12:00,G-1A002-Amphi Ampère
2020-09-02,09:00,11:00,G-0B007-Amphi Bergès
2020-09-02,10:30,12:00,G-1D003-Salle du Conseil
2020-09-02,13:30,15:30,G-4D006
2020-09-02,13:30,15:30,G-0B007-Amphi Bergès
2020-09-03,07:30,21:30,G-Salle des forums
2020-09-03,08:00,18:00,G-1B016-Projet-Vie étudiante
2020-09-03,08:00,10:00,G-4D006
2020-09-03,08:15,10:15,G-4D008
2020-09-03,10:15,12:15,G-4D006
2020-09-03,10:30,12:30,G-4D008
2020-09-03,11:00,14:30,G-1C002-Amphi Coulomb
2020-09-03,11:00,12:00,G-1D003-Salle du Conseil
2020-09-03,13:30,15:30,G-2A007-info
2020-09-03,13:30,17:30,G-1D003-Salle du Conseil
2020-09-04,07:30,21:30,G-Salle des forums
2020-09-04,08:00,18:00,G-1B016-Projet-Vie étudiante
2020-09-04,08:00,10:00,G-3D003-info
2020-09-04,08:00,10:00,G-3B001-info
2020-09-04,08:15,10:15,G-4D008
2020-09-04,10:15,12:15,G-3B001-info
2020-09-04,10:15,12:15,G-3D003-info
2020-09-04,10:30,12:30,G-4D008
2020-09-04,11:30,12:30,G-4D005-Projet
2020-09-04,13:30,15:30,G-4D006
2020-09-04,14:00,15:30,G-1B004
2020-09-04,14:00,15:30,G-1A002-Amphi Ampère
2020-09-07,07:30,21:30,G-Salle des forums
2020-09-07,08:00,10:00,G-4D006
2020-09-07,08:00,18:00,G-1B016-Projet-Vie étudiante
2020-09-07,08:15,10:15,G-2A006
2020-09-07,08:15,10:15,G-4D003
2020-09-07,10:00,12:30,G-1D003-Salle du Conseil
2020-09-07,10:15,12:15,G-4D006
2020-09-07,10:30,12:30,G-4D008
2020-09-07,13:30,15:45,G-1D003-Salle du Conseil
2020-09-07,13:30,15:30,G-4D008
2020-09-07,14:00,16:30,G-0B007-Amphi Bergès
2020-09-08,07:30,21:30,G-Salle des forums
2020-09-08,08:00,10:15,G-2B009
2020-09-08,08:00,10:15,G-0B007-Amphi Bergès
2020-09-08,08:00,10:15,G-1C002-Amphi Coulomb
2020-09-08,08:00,10:15,G-1A002-Amphi Ampère
2020-09-08,08:00,11:15,G-1D003-Salle du Conseil
2020-09-08,08:00,18:00,G-1B016-Projet-Vie étudiante
2020-09-08,08:00,18:00,G-1B008-Projet-Vie étudiante
2020-09-08,08:00,10:00,G-3D003-info
2020-09-08,08:00,10:00,G-3B001-info
2020-09-08,08:15,10:15,G-2C005-info
2020-09-08,08:15,10:15,G-2B001-info
2020-09-08,09:30,11:00,G-2A005
2020-09-08,10:15,10:45,G-5D003-Electronique & instrumentation associée
2020-09-08,10:15,12:15,G-3D003-info
2020-09-08,10:15,12:15,G-3B001-info
2020-09-08,10:30,12:30,G-4D008
2020-09-08,11:45,12:15,G-5D003-Electronique & instrumentation associée
2020-09-08,12:15,12:45,G-5D003-Electronique & instrumentation associée
2020-09-08,13:30,15:30,G-4D006
2020-09-08,13:30,15:30,G-2A007-info
2020-09-08,13:30,15:30,G-2B001-info
2020-09-08,13:30,15:30,G-2C005-info
2020-09-08,13:30,15:30,G-3A014-info
2020-09-08,13:30,15:30,G-3B001-info
2020-09-08,13:30,15:30,G-3D003-info
2020-09-08,13:30,15:30,G-4D008
2020-09-09,07:30,21:30,G-Salle des forums
2020-09-09,08:00,18:00,G-1B016-Projet-Vie étudiante
2020-09-09,08:00,10:00,G-3D003-info
2020-09-09,08:00,10:00,G-3B001-info
2020-09-09,08:15,10:15,G-1A002-Amphi Ampère
2020-09-09,08:15,10:15,G-4D008
2020-09-09,08:15,10:15,G-2C002
2020-09-09,08:15,10:15,G-2C001
2020-09-09,08:15,12:15,G-5D003-Electronique & instrumentation associée
2020-09-09,10:15,12:15,G-3D003-info
2020-09-09,10:15,12:15,G-3B001-info
2020-09-09,10:30,12:30,G-2C002
2020-09-09,10:30,12:30,G-4D008
2020-09-09,10:30,12:30,G-2C001
2020-09-09,10:30,12:30,G-1C002-Amphi Coulomb
2020-09-09,13:30,17:30,G-5D003-Electronique & instrumentation associée
2020-09-09,13:30,15:30,G-4D008
2020-09-09,13:30,15:30,G-4D006
2020-09-10,07:30,21:30,G-Salle des forums
2020-09-10,08:00,18:00,G-1B008-Projet-Vie étudiante
2020-09-10,08:00,18:00,G-1B016-Projet-Vie étudiante
2020-09-10,08:00,10:00,G-4D006
2020-09-10,08:00,10:00,G-1A002-Amphi Ampère
2020-09-10,08:15,10:15,G-4D008
2020-09-10,08:15,10:15,G-0B007-Amphi Bergès
2020-09-10,09:00,11:00,G-2A003
2020-09-10,09:30,10:30,G-1C002-Amphi Coulomb
2020-09-10,10:15,12:15,G-4D003
2020-09-10,10:15,12:15,G-4D006
2020-09-10,10:30,12:30,G-4D008
2020-09-10,10:30,12:30,G-2B009
2020-09-10,10:30,12:30,G-0B007-Amphi Bergès
2020-09-10,10:30,12:30,G-2B010
2020-09-10,13:30,15:30,G-2A007-info
2020-09-10,13:30,15:30,G-2B001-info
2020-09-10,13:30,15:30,G-2C005-info
2020-09-10,13:30,15:30,G-3A014-info
2020-09-10,13:30,15:30,G-3B001-info
2020-09-10,13:30,15:30,G-3D003-info
2020-09-10,13:30,17:00,G-0B007-Amphi Bergès
2020-09-10,14:00,16:00,G-2A006
2020-09-10,14:00,16:00,G-1D003-Salle du Conseil
2020-09-10,17:30,20:00,G-0B007-Amphi Bergès
2020-09-11,07:30,21:30,G-Salle des forums
2020-09-11,08:00,18:00,G-1B016-Projet-Vie étudiante
2020-09-11,08:00,10:00,G-3D003-info
2020-09-11,08:00,10:00,G-3B001-info
2020-09-11,08:15,12:15,G-5D003-Electronique & instrumentation associée
2020-09-11,08:15,10:15,G-4A020-info-mhi
2020-09-11,08:15,10:15,G-3A014-info
2020-09-11,08:15,10:15,G-1B012-info-vie étudiante
2020-09-11,08:15,10:15,G-2A007-info
2020-09-11,08:15,10:15,G-1A002-Amphi Ampère
2020-09-11,08:45,12:00,G-0B007-Amphi Bergès
2020-09-11,08:45,12:00,G-1C002-Amphi Coulomb
2020-09-11,09:00,10:00,G-4D001-Projet
2020-09-11,09:30,12:00,G-4D005-Projet
2020-09-11,10:15,12:15,G-3D003-info
2020-09-11,10:15,12:15,G-3B001-info
2020-09-11,10:30,12:30,G-2B010
2020-09-11,10:30,12:30,G-2B009
2020-09-11,13:30,15:30,G-2C001
2020-09-11,13:30,15:30,G-2C005-info
2020-09-11,13:30,15:30,G-2B001-info
2020-09-11,13:30,15:30,G-4D006
2020-09-11,14:00,19:00,G-2A004
2020-09-11,14:00,19:00,G-2A006
2020-09-11,15:45,17:45,G-2C001
2020-09-14,07:30,21:30,G-Salle des forums
2020-09-14,08:00,12:00,G-4D006
2020-09-14,08:00,18:00,G-1B016-Projet-Vie étudiante
2020-09-14,08:15,10:15,G-2B009
2020-09-14,08:15,11:15,G-3B005a-Déversoir
2020-09-14,08:15,11:15,G-3B005a-DébitVisu
2020-09-14,08:15,11:15,G-3B005b-Ventilateur
2020-09-14,08:15,11:15,G-3B005a-Venturi
2020-09-14,08:15,11:15,G-3B005a-HydrauSys
2020-09-14,08:15,11:15,G-3B005a-Coup de bélier
2020-09-14,08:15,12:15,G-5D003-Electronique & instrumentation associée
2020-09-14,08:15,10:15,G-2B010
2020-09-14,08:30,10:30,G-1A002-Amphi Ampère
2020-09-14,10:30,12:30,G-2B009
2020-09-14,10:30,12:30,G-2B010
2020-09-14,10:30,12:30,G-0B007-Amphi Bergès
2020-09-14,13:30,17:30,G-4D005-Projet
2020-09-14,13:30,15:30,G-1C002-Amphi Coulomb
2020-09-14,13:30,15:30,G-2B010
2020-09-14,13:30,15:30,G-3D003-info
2020-09-14,13:30,15:30,G-3B001-info
2020-09-14,13:30,17:30,G-5D003-Electronique & instrumentation associée
2020-09-14,13:30,15:30,G-2B009
2020-09-14,13:30,17:30,G-4D007-Projet
2020-09-15,07:30,21:30,G-Salle des forums
2020-09-15,08:00,17:00,G-2C004
2020-09-15,08:00,17:00,G-2C003
2020-09-15,08:00,18:00,G-1B008-Projet-Vie étudiante
2020-09-15,08:00,18:00,G-1B016-Projet-Vie étudiante
2020-09-15,08:00,10:00,G-4D006
2020-09-15,08:15,10:15,G-2A006
2020-09-15,08:15,10:15,G-2B009
2020-09-15,08:30,10:30,G-1A002-Amphi Ampère
2020-09-15,10:30,12:30,G-2B009
2020-09-15,10:30,12:30,G-2A006
2020-09-15,10:30,12:30,G-0B007-Amphi Bergès
2020-09-15,13:30,17:45,G-2B012
2020-09-15,13:30,15:30,G-2B009
2020-09-15,13:30,15:30,G-2B010
2020-09-15,13:45,15:45,G-1C002-Amphi Coulomb
2020-09-15,14:00,16:15,G-1D003-Salle du Conseil
2020-09-16,07:30,21:30,G-Salle des forums
2020-09-16,08:00,14:00,G-0B007-Amphi Bergès
2020-09-16,08:00,14:30,G-1D003-Salle du Conseil
2020-09-16,08:00,18:00,G-1B016-Projet-Vie étudiante
2020-09-16,08:00,10:00,G-4D006
2020-09-16,08:00,17:00,G-2C004
2020-09-16,08:00,17:00,G-2C003
2020-09-16,08:15,10:15,G-2C001
2020-09-16,08:15,10:15,G-2B001-info
2020-09-16,08:15,10:15,G-2A007-info
2020-09-16,08:15,12:15,G-5D003-Electronique & instrumentation associée
2020-09-16,08:15,10:15,G-2C002
2020-09-16,09:00,11:00,G-2A003
2020-09-16,10:15,12:15,G-3B001-info
2020-09-16,10:15,12:15,G-3D003-info
2020-09-16,10:30,12:30,G-2C001
2020-09-16,10:30,12:30,G-1C002-Amphi Coulomb
2020-09-16,10:30,12:30,G-2C002
2020-09-16,10:30,12:30,G-2A007-info
2020-09-16,10:30,12:30,G-2B001-info
2020-09-16,13:30,15:30,G-2B010
2020-09-16,13:30,15:30,G-2B009
2020-09-16,13:30,15:30,G-4D008
2020-09-16,14:00,15:00,G-2A003
2020-09-16,15:15,17:15,G-2C001
2020-09-16,15:15,17:15,G-2A005
2020-09-16,15:15,17:15,G-2B012
2020-09-16,15:15,17:15,G-2A004
2020-09-16,15:15,17:15,G-4D006
2020-09-16,15:15,17:15,G-2B002
2020-09-17,07:30,21:30,G-Salle des forums
2020-09-17,08:00,12:00,G-3B007
2020-09-17,08:00,12:00,G-3A014-info
2020-09-17,08:00,12:00,G-3B008-Mécanique & Technologie 1
2020-09-17,08:00,18:00,G-1B008-Projet-Vie étudiante
2020-09-17,08:00,18:00,G-1B016-Projet-Vie étudiante
2020-09-17,08:00,17:00,G-1B012-info-vie étudiante
2020-09-17,08:00,12:00,G-3A012-Presse Instron
2020-09-17,08:00,12:00,G-3A012-Flexion 1&2
2020-09-17,08:00,10:00,G-3D006-Construction électrique
2020-09-17,08:00,10:00,G-1A002-Amphi Ampère
2020-09-17,08:00,10:00,G-4D006
2020-09-17,08:00,10:00,G-0B007-Amphi Bergès
2020-09-17,08:00,18:00,G-2B001-info
2020-09-17,08:15,10:15,G-4D008
2020-09-17,09:00,14:00,G-1D003-Salle du Conseil
2020-09-17,10:15,12:15,G-4D006
2020-09-17,10:15,12:15,G-4D003
2020-09-17,10:15,12:15,G-3D006-Construction électrique
2020-09-17,10:30,12:30,G-4D008
2020-09-17,10:30,12:00,G-2B002
2020-09-17,13:30,15:30,G-4D006
2020-09-17,13:30,15:30,G-1C002-Amphi Coulomb
2020-09-17,13:30,15:30,G-1A002-Amphi Ampère
2020-09-17,13:30,15:30,G-2C006
2020-09-18,07:30,21:30,G-Salle des forums
2020-09-18,08:00,10:00,G-2B009
2020-09-18,08:00,18:00,G-1B016-Projet-Vie étudiante
2020-09-18,08:00,10:00,G-2B010
2020-09-18,08:00,10:00,G-2C004
2020-09-18,08:00,10:00,G-4D006
2020-09-18,08:00,10:00,G-2C007
2020-09-18,08:00,12:00,G-3A012-Flexion 1&2
2020-09-18,08:00,12:00,G-3A012-Presse Instron
2020-09-18,08:15,12:15,G-5D003-Electronique & instrumentation associée
2020-09-18,08:15,10:15,G-4D008
2020-09-18,10:15,12:15,G-4D006
2020-09-18,10:30,12:30,G-4D008
2020-09-18,10:30,12:30,G-1A002-Amphi Ampère
2020-09-18,10:30,12:30,G-2C008
2020-09-18,10:30,12:30,G-1C002-Amphi Coulomb
2020-09-18,10:30,12:30,G-4D003
2020-09-18,10:30,12:30,G-2B010
2020-09-18,13:30,15:30,G-2B010
2020-09-18,13:30,15:30,G-2C006
2020-09-18,14:00,15:30,G-2A006
2020-09-18,14:00,16:30,G-2A003
2020-09-21,07:30,21:30,G-Salle des forums
2020-09-21,08:00,18:00,G-1B016-Projet-Vie étudiante
2020-09-21,08:00,10:00,G-2A003
2020-09-21,08:00,10:00,G-4D006
2020-09-21,08:00,12:00,G-2C003
2020-09-21,08:15,12:15,G-5D003-Electronique & instrumentation associée
2020-09-21,08:15,11:15,G-3B005a-DébitVisu
2020-09-21,08:15,11:15,G-3B005a-Déversoir
2020-09-21,08:15,11:15,G-3B005a-Coup de bélier
2020-09-21,08:15,11:15,G-3B005a-HydrauSys
2020-09-21,08:15,11:15,G-3B005a-Venturi
2020-09-21,08:15,10:15,G-2C005-info
2020-09-21,08:15,10:15,G-5D005-Informatique temps réel
2020-09-21,08:15,10:15,G-3B001-info
2020-09-21,08:15,12:15,G-3D006-Construction électrique
2020-09-21,08:15,11:15,G-3B005b-Ventilateur
2020-09-21,08:30,10:00,G-2C007
2020-09-21,08:30,10:00,G-0B007-Amphi Bergès
2020-09-21,08:30,10:00,G-1A002-Amphi Ampère
2020-09-21,10:15,12:15,G-4D006
2020-09-21,10:15,12:15,G-1D003-Salle du Conseil
2020-09-21,10:15,12:15,G-5D005-Informatique temps réel
2020-09-21,10:30,12:30,G-4D008
2020-09-21,10:30,12:30,G-1C002-Amphi Coulomb
2020-09-21,10:30,12:30,G-2B009
2020-09-21,10:30,12:30,G-2C006
2020-09-21,13:00,18:30,G-3A012-Enveloppe épaisse
2020-09-21,13:00,18:30,G-3A012-Flambement
2020-09-21,13:00,18:30,G-3A012-Flexion 1&2
2020-09-21,13:00,18:30,G-3A012-Plaque trouée
2020-09-21,13:00,18:30,G-3A012-Presse Instron
2020-09-21,13:00,18:30,G-3A012-Torsion
2020-09-21,13:00,18:30,G-3A012-Vibration portique
2020-09-21,13:00,18:30,G-3A012-Vibration poutre
2020-09-21,13:15,16:45,G-2A004
2020-09-21,13:30,15:30,G-2C006
2020-09-21,13:30,15:30,G-1C002-Amphi Coulomb
2020-09-21,13:30,15:30,G-2B010
2020-09-21,13:30,15:30,G-2B013
2020-09-21,13:30,15:30,G-2B012
2020-09-21,13:30,15:30,G-3D003-info
2020-09-21,13:30,15:30,G-3B001-info
2020-09-21,13:30,15:30,G-2C004
2020-09-21,13:30,15:30,G-2C001
2020-09-21,13:30,15:30,G-2B002
2020-09-21,13:30,15:30,G-2C003
2020-09-21,13:30,17:30,G-5D003-Electronique & instrumentation associée
2020-09-21,14:00,15:00,G-3D001-AIDA-Zone 1
2020-09-21,14:00,16:00,G-1D003-Salle du Conseil
2020-09-21,15:45,17:45,G-2C003
2020-09-22,07:30,21:30,G-Salle des forums
2020-09-22,08:00,18:00,G-1B016-Projet-Vie étudiante
2020-09-22,08:00,12:00,G-3B007
2020-09-22,08:00,12:00,G-3A014-info
2020-09-22,08:00,12:00,G-3B008-Mécanique & Technologie 1
2020-09-22,08:00,12:15,G-1D003-Salle du Conseil
2020-09-22,08:00,10:00,G-0B007-Amphi Bergès
2020-09-22,08:00,10:00,G-1A002-Amphi Ampère
2020-09-22,08:00,10:00,G-3D006-Construction électrique
2020-09-22,08:00,10:00,G-2C005-info
2020-09-22,08:00,10:00,G-3B001-info
2020-09-22,08:15,12:15,G-5D003-Electronique & instrumentation associée
2020-09-22,08:15,10:15,G-4D008
2020-09-22,08:30,10:30,G-2C006
2020-09-22,10:15,12:15,G-3B001-info
2020-09-22,10:15,12:15,G-2A007-info
2020-09-22,10:15,12:15,G-3D006-Construction électrique
2020-09-22,10:15,12:15,G-1A002-Amphi Ampère
2020-09-22,10:30,12:30,G-0B007-Amphi Bergès
2020-09-22,10:30,12:30,G-2B010
2020-09-22,10:30,12:30,G-4D008
2020-09-22,10:30,12:30,G-2A006
2020-09-22,10:45,11:45,G-4D005-Projet
2020-09-22,10:45,11:45,G-4D009-Projet
2020-09-22,10:45,12:45,G-2C006
2020-09-22,13:30,15:30,G-4D006
2020-09-22,13:30,15:30,G-1C002-Amphi Coulomb
2020-09-22,13:30,17:45,G-2B012
2020-09-22,13:30,15:30,G-1A002-Amphi Ampère
2020-09-22,13:30,15:30,G-2B009
2020-09-22,14:00,18:00,G-4C012-info-picore
2020-09-22,14:00,18:00,G-4D010-Projet
2020-09-22,14:00,18:00,G-4D009-Projet
2020-09-22,14:00,17:00,G-0B007-Amphi Bergès
2020-09-22,15:00,18:00,G-0B018-Agora
2020-09-22,16:00,18:00,G-3A014-info
2020-09-23,07:30,21:30,G-Salle des forums
2020-09-23,08:00,12:00,G-3A012-Presse Instron
2020-09-23,08:00,12:00,G-3A012-Flexion 1&2
2020-09-23,08:00,10:00,G-4D006
2020-09-23,08:00,10:00,G-0B007-Amphi Bergès
2020-09-23,08:00,18:00,G-1B016-Projet-Vie étudiante
2020-09-23,08:00,10:00,G-3D006-Construction électrique
2020-09-23,08:15,10:15,G-3B001-info
2020-09-23,08:15,10:15,G-3D003-info
2020-09-23,08:15,12:15,G-5D003-Electronique & instrumentation associée
2020-09-23,08:30,10:30,G-2A003
2020-09-23,08:30,10:30,G-2B009
2020-09-23,08:30,10:30,G-2C007
2020-09-23,08:30,10:30,G-2B010
2020-09-23,10:00,12:00,G-1D003-Salle du Conseil
2020-09-23,10:15,12:15,G-3D006-Construction électrique
2020-09-23,10:15,12:15,G-4D006
2020-09-23,10:15,12:15,G-0B007-Amphi Bergès
2020-09-23,10:30,12:30,G-2B001-info
2020-09-23,10:30,12:30,G-2C005-info
2020-09-23,10:30,12:30,G-1C002-Amphi Coulomb
2020-09-23,11:00,13:00,G-2A003
2020-09-23,11:00,13:00,G-2C008
2020-09-23,13:30,15:30,G-2C005-info
2020-09-23,13:30,15:30,G-2B001-info
2020-09-23,13:30,15:30,G-1A002-Amphi Ampère
2020-09-23,13:30,15:30,G-5D003-Electronique & instrumentation associée
2020-09-23,13:30,15:30,G-2B009
2020-09-23,13:30,15:30,G-2C006
2020-09-23,13:30,15:30,G-1C002-Amphi Coulomb
2020-09-23,15:30,18:30,G-1A002-Amphi Ampère
2020-09-23,15:45,17:45,G-5D003-Electronique & instrumentation associée
2020-09-23,15:45,16:45,G-1C002-Amphi Coulomb
2020-09-23,15:45,16:45,G-0B007-Amphi Bergès
2020-09-24,07:30,21:30,G-Salle des forums
2020-09-24,08:00,10:00,G-5D003-Electronique & instrumentation associée
2020-09-24,08:00,18:00,G-1B016-Projet-Vie étudiante
2020-09-24,08:00,18:00,G-1B008-Projet-Vie étudiante
2020-09-24,08:00,12:00,G-3A012-Presse Instron
2020-09-24,08:00,12:00,G-3A012-Flexion 1&2
2020-09-24,08:15,10:15,G-4D008
2020-09-24,08:15,10:15,G-0B007-Amphi Bergès
2020-09-24,08:30,10:30,G-2C007
2020-09-24,08:30,10:30,G-2C006
2020-09-24,09:00,10:00,G-4D001-Projet
2020-09-24,10:15,12:15,G-5D003-Electronique & instrumentation associée
2020-09-24,10:30,12:30,G-2B001-info
2020-09-24,10:30,12:30,G-3D003-info
2020-09-24,10:30,12:30,G-4D008
2020-09-24,10:30,12:30,G-2C005-info
2020-09-24,10:45,12:45,G-2C007
2020-09-24,10:45,12:45,G-3B001-info
2020-09-24,10:45,12:45,G-3A014-info
2020-09-24,11:00,13:00,G-1A002-Amphi Ampère
2020-09-24,13:30,17:45,G-2C001
2020-09-24,13:30,15:30,G-4D008
2020-09-24,13:30,14:30,G-4D007-Projet
2020-09-24,13:30,17:00,G-2A007-info
2020-09-24,13:30,14:30,G-1B009-Projet-Vie étudiante
2020-09-24,14:30,16:00,G-1D003-Salle du Conseil
2020-09-25,07:30,21:30,G-Salle des forums
2020-09-25,08:00,10:00,G-1A002-Amphi Ampère
2020-09-25,08:00,10:00,G-1C002-Amphi Coulomb
2020-09-25,08:00,12:00,G-4D006
2020-09-25,08:00,10:00,G-2B010
2020-09-25,08:15,10:15,G-2C001
2020-09-25,08:15,10:15,G-2C005-info
2020-09-25,08:15,10:15,G-2B001-info
2020-09-25,08:15,18:15,G-1B016-Projet-Vie étudiante
2020-09-25,08:15,12:15,G-3D006-Construction électrique
2020-09-25,08:30,12:30,G-1B009-Projet-Vie étudiante
2020-09-25,08:30,12:30,G-4D010-Projet
2020-09-25,08:30,10:30,G-2A006
2020-09-25,08:30,10:30,G-2A007-info
2020-09-25,10:00,11:15,G-2B012
2020-09-25,10:15,12:15,G-1C002-Amphi Coulomb
2020-09-25,10:30,12:30,G-2A005
2020-09-25,10:30,12:30,G-2B001-info
2020-09-25,10:30,12:30,G-2C005-info
2020-09-25,10:30,12:30,G-2B009
2020-09-25,10:30,12:30,G-2C008
2020-09-25,10:30,12:30,G-2A004
2020-09-25,10:30,12:30,G-4C012-info-picore
2020-09-25,10:30,12:30,G-2C006
2020-09-25,10:45,12:45,G-2A007-info
2020-09-25,10:45,12:45,G-2A003
2020-09-25,10:45,12:45,G-2A006
2020-09-25,12:45,13:30,G-1A002-Amphi Ampère
2020-09-25,13:00,16:30,G-1D003-Salle du Conseil
2020-09-25,13:30,17:30,G-5D003-Electronique & instrumentation associée
2020-09-25,13:30,15:30,G-1C002-Amphi Coulomb
2020-09-25,13:30,15:30,G-3D003-info
2020-09-25,13:30,15:30,G-3B001-info
2020-09-25,13:30,15:30,G-0B007-Amphi Bergès
2020-09-28,07:30,21:30,G-Salle des forums
2020-09-28,08:00,10:00,G-1A002-Amphi Ampère
2020-09-28,08:00,10:00,G-2B010
2020-09-28,08:00,18:00,G-1B016-Projet-Vie étudiante
2020-09-28,08:00,12:00,G-3A012-Presse Instron
2020-09-28,08:00,12:00,G-3A012-Flexion 1&2
2020-09-28,08:00,10:00,G-2C006
2020-09-28,08:00,10:00,G-1D003-Salle du Conseil
2020-09-28,08:00,10:00,G-2B009
2020-09-28,08:00,10:00,G-2A003
2020-09-28,08:00,11:15,G-3D002-GICS
2020-09-28,08:15,11:15,G-3B005a-Venturi
2020-09-28,08:15,11:15,G-3B005a-DébitVisu
2020-09-28,08:15,10:15,G-2A005
2020-09-28,08:15,10:15,G-2B001-info
2020-09-28,08:15,10:15,G-2A007-info
2020-09-28,08:15,11:15,G-3B005b-Ventilateur
2020-09-28,08:15,11:15,G-3B005a-Coup de bélier
2020-09-28,08:15,11:15,G-3B005a-HydrauSys
2020-09-28,08:15,11:15,G-3B005a-Déversoir
2020-09-28,08:15,12:15,G-3D006-Construction électrique
2020-09-28,08:15,12:15,G-5D003-Electronique & instrumentation associée
2020-09-28,08:30,10:30,G-2B013
2020-09-28,09:30,12:30,G-2A006
2020-09-28,10:00,12:30,G-1D003-Salle du Conseil
2020-09-28,10:00,18:00,G-2A003
2020-09-28,10:15,12:15,G-2B009
2020-09-28,10:15,12:15,G-1A002-Amphi Ampère
2020-09-28,10:15,12:15,G-4D006
2020-09-28,10:30,12:30,G-4D008
2020-09-28,10:30,12:30,G-0B007-Amphi Bergès
2020-09-28,10:30,12:30,G-1C002-Amphi Coulomb
2020-09-28,10:30,12:30,G-2C006
2020-09-28,10:45,12:45,G-2B013
2020-09-28,13:30,17:45,G-2C003
2020-09-28,13:30,15:30,G-1A002-Amphi Ampère
2020-09-28,13:30,15:30,G-4D006
2020-09-28,13:30,15:30,G-2B009
2020-09-28,13:30,17:30,G-5D003-Electronique & instrumentation associée
2020-09-28,13:30,15:30,G-2C004
2020-09-28,13:30,15:30,G-2C008
2020-09-28,13:30,16:30,G-2A006
2020-09-28,14:00,15:30,G-1D003-Salle du Conseil
2020-09-29,07:30,21:30,G-Salle des forums
2020-09-29,08:00,18:00,G-1B016-Projet-Vie étudiante
2020-09-29,08:00,10:00,G-2B010
2020-09-29,08:00,12:00,G-3B007
2020-09-29,08:00,12:00,G-3A014-info
2020-09-29,08:00,12:00,G-3B008-Mécanique & Technologie 1
2020-09-29,08:00,10:00,G-3D006-Construction électrique
2020-09-29,08:00,10:00,G-0B007-Amphi Bergès
2020-09-29,08:00,10:00,G-1A002-Amphi Ampère
2020-09-29,08:00,10:00,G-4D006
2020-09-29,08:00,17:00,G-2C007
2020-09-29,08:15,10:15,G-2C005-info
2020-09-29,08:15,10:15,G-2B001-info
2020-09-29,08:15,12:15,G-5D003-Electronique & instrumentation associée
2020-09-29,08:15,10:15,G-2B002
2020-09-29,08:15,10:15,G-4D008
2020-09-29,08:15,10:15,G-2B012
2020-09-29,08:15,10:15,G-2C004
2020-09-29,08:15,10:15,G-2C002
2020-09-29,08:30,10:30,G-2C006
2020-09-29,08:30,10:30,G-2A003
2020-09-29,08:30,10:30,G-2A007-info
2020-09-29,10:15,12:15,G-3D006-Construction électrique
2020-09-29,10:15,12:15,G-1A002-Amphi Ampère
2020-09-29,10:15,12:15,G-4D006
2020-09-29,10:30,12:30,G-2B010
2020-09-29,10:30,12:30,G-0B007-Amphi Bergès
2020-09-29,10:30,12:30,G-2C001
2020-09-29,10:30,12:30,G-2B013
2020-09-29,10:30,12:30,G-2A006
2020-09-29,10:30,12:30,G-1C002-Amphi Coulomb
2020-09-29,10:30,12:30,G-2B001-info
